customer_id,region,plan_tier,tenure_months,price_sensitivity_flag
C015843,metro_south,standard,17,True
C015844,metro_south,basic,14,False
C015845,metro_north,standard,28,True
C015846,urban_west,standard,13,False
C015847,suburb_east,standard,22,False
C015848,suburb_east,premium,47,False
C015849,metro_north,basic,36,False
C015850,urban_east,basic,21,True
C015851,metro_north,basic,19,False
C015852,urban_west,standard,46,False
C015853,metro_north,premium,55,False
C015854,rural_north,premium,56,True
C015855,metro_south,premium,43,False
C015856,metro_south,premium,32,False
C015857,rural_north,premium,51,False
C015858,urban_east,basic,34,False
C015859,metro_north,premium,66,False
C015860,urban_east,standard,36,False
C015861,metro_north,basic,11,True
C015862,rural_south,basic,4,True
C015863,urban_west,basic,10,True
C015864,metro_south,standard,32,False
C015865,urban_west,standard,25,False
C015866,metro_north,basic,27,False
C015867,suburb_east,standard,15,False
C015868,rural_south,basic,16,True
C015869,rural_north,standard,22,False
C015870,metro_south,standard,39,False
C015871,metro_south,premium,54,False
C015872,metro_north,basic,10,False
C015873,urban_west,premium,58,False
C015874,urban_east,basic,3,False
C015875,urban_east,basic,1,True
C015876,rural_north,standard,21,True
C015877,metro_north,standard,10,True
C015878,metro_north,premium,46,False
C015879,metro_north,standard,29,True
C015880,metro_south,premium,43,False
C015881,metro_north,basic,22,True
C015882,urban_east,basic,11,False
C015883,metro_south,standard,17,True
C015884,metro_north,basic,10,False
C015885,suburb_east,premium,33,False
C015886,metro_south,standard,23,False
C015887,urban_west,standard,35,False
C015888,metro_south,standard,12,False
C015889,urban_east,standard,26,True
C015890,rural_south,basic,26,True
C015891,metro_north,standard,40,False
C015892,urban_east,standard,23,False
C015893,rural_north,premium,74,True
C015894,urban_west,basic,8,True
C015895,metro_south,standard,27,False
C015896,urban_east,basic,7,False
C015897,urban_west,basic,21,False
C015898,rural_north,standard,58,True
C015899,metro_north,basic,34,False
C015900,metro_north,standard,38,False
C015901,metro_south,standard,23,False
C015902,metro_south,basic,16,True
C015903,metro_south,standard,41,False
C015904,metro_south,basic,24,False
C015905,metro_north,premium,48,False
C015906,metro_north,basic,19,False
C015907,rural_south,basic,27,False
C015908,metro_north,standard,43,False
C015909,metro_south,premium,29,False
C015910,metro_south,premium,50,False
C015911,rural_south,basic,23,True
C015912,suburb_east,basic,13,True
C015913,suburb_east,standard,42,True
C015914,metro_north,standard,27,False
C015915,suburb_east,basic,29,True
C015916,urban_east,basic,14,True
C015917,metro_south,basic,20,False
C015918,urban_west,basic,20,True
C015919,suburb_east,standard,46,True
C015920,suburb_east,basic,24,True
C015921,rural_north,basic,13,False
C015922,rural_south,basic,15,True
C015923,metro_south,basic,15,True
C015924,urban_east,basic,18,False
C015925,metro_north,standard,20,True
C015926,rural_north,premium,47,False
C015927,metro_north,basic,30,True
C015928,rural_north,standard,43,False
C015929,metro_south,standard,14,False
C015930,metro_south,basic,2,True
C015931,metro_north,basic,12,False
C015932,metro_south,basic,1,False
C015933,rural_north,standard,17,False
C015934,metro_north,standard,33,False
C015935,urban_east,basic,17,False
C015936,metro_north,standard,12,False
C015937,metro_south,standard,41,True
C015938,metro_north,basic,14,True
C015939,metro_south,standard,24,False
C015940,rural_north,basic,27,True
C015941,urban_east,standard,34,False
C015942,metro_south,basic,17,False
C015943,urban_west,standard,25,True
C015944,metro_north,basic,23,True
C015945,metro_south,standard,25,False
C015946,urban_west,basic,15,True
C015947,metro_south,standard,18,False
C015948,urban_west,basic,28,False
C015949,urban_east,basic,31,False
C015950,suburb_east,basic,19,False
C015951,rural_south,basic,13,True
C015952,metro_north,standard,39,True
C015953,metro_south,premium,55,False
C015954,metro_south,standard,25,False
C015955,metro_north,premium,61,False
C015956,suburb_east,basic,14,False
C015957,suburb_east,basic,6,True
C015958,urban_east,standard,29,False
C015959,urban_east,premium,61,True
C015960,metro_north,standard,31,False
C015961,urban_west,basic,7,True
C015962,suburb_east,basic,14,False
C015963,urban_west,basic,28,False
C015964,metro_south,basic,20,True
C015965,urban_west,standard,29,False
C015966,metro_south,basic,16,False
C015967,urban_west,premium,60,False
C015968,urban_east,premium,60,False
C015969,urban_east,premium,31,False
C015970,suburb_east,premium,59,False
C015971,rural_north,basic,22,False
C015972,metro_north,premium,67,False
C015973,rural_south,basic,17,False
C015974,urban_east,premium,61,False
C015975,suburb_east,basic,22,False
C015976,rural_north,basic,7,False
C015977,urban_east,basic,27,False
C015978,suburb_east,basic,25,False
C015979,metro_north,premium,40,False
C015980,metro_north,standard,32,False
C015981,urban_west,standard,51,True
C015982,rural_north,standard,25,False
C015983,rural_north,standard,37,False
C015984,urban_west,basic,8,True
C015985,urban_east,standard,24,False
C015986,metro_south,standard,38,True
C015987,rural_south,standard,32,False
C015988,metro_south,premium,45,False
C015989,suburb_east,standard,47,False
C015990,urban_east,basic,9,True
C015991,urban_west,premium,46,False
C015992,urban_east,premium,53,False
C015993,rural_south,premium,37,False
C015994,urban_west,standard,35,True
C015995,rural_south,basic,27,True
C015996,metro_north,basic,16,True
C015997,urban_west,basic,11,False
C015998,suburb_east,standard,26,False
C015999,suburb_east,basic,1,False
C016000,rural_north,standard,40,False
C016001,metro_north,premium,51,False
C016002,metro_north,premium,45,False
C016003,urban_east,basic,2,False
C016004,metro_north,basic,27,False
C016005,rural_south,standard,25,False
C016006,metro_south,standard,35,True
C016007,urban_east,standard,29,False
C016008,metro_north,premium,28,False
C016009,urban_east,basic,29,False
C016010,metro_south,basic,27,False
C016011,metro_north,standard,37,False
C016012,metro_south,standard,33,False
C016013,urban_east,basic,7,True
C016014,rural_south,standard,38,False
C016015,metro_south,premium,74,False
C016016,urban_west,basic,19,True
C016017,rural_south,premium,49,False
C016018,suburb_east,standard,18,False
C016019,rural_south,premium,23,False
C016020,rural_south,basic,14,False
C016021,urban_east,basic,31,False
C016022,urban_west,basic,30,False
C016023,metro_north,basic,17,False
C016024,urban_east,basic,21,True
C016025,suburb_east,premium,33,False
C016026,urban_east,basic,19,True
C016027,suburb_east,premium,41,False
C016028,suburb_east,standard,30,True
C016029,metro_south,basic,15,False
C016030,rural_north,standard,27,False
C016031,urban_east,premium,59,True
C016032,metro_south,standard,49,False
C016033,rural_north,basic,16,False
C016034,urban_east,premium,65,False
C016035,suburb_east,basic,6,False
C016036,urban_west,standard,29,False
C016037,urban_east,standard,17,False
C016038,suburb_east,basic,15,True
C016039,urban_west,basic,24,False
C016040,urban_east,premium,61,False
C016041,metro_north,premium,38,False
C016042,rural_north,standard,34,False
C016043,metro_north,basic,29,False
C016044,rural_north,basic,27,True
C016045,metro_south,basic,20,False
C016046,urban_west,standard,24,False
C016047,rural_south,basic,11,True
C016048,metro_north,basic,10,True
C016049,urban_west,standard,29,False
C016050,suburb_east,standard,21,False
C016051,suburb_east,premium,56,False
C016052,urban_east,standard,32,False
C016053,urban_west,standard,31,False
C016054,suburb_east,basic,1,False
C016055,rural_north,standard,30,False
C016056,suburb_east,standard,25,False
C016057,metro_south,standard,51,False
C016058,rural_south,basic,6,False
C016059,urban_east,standard,27,False
C016060,metro_north,premium,52,False
C016061,metro_south,standard,20,False
C016062,metro_north,standard,49,False
C016063,metro_north,standard,49,True
C016064,metro_south,basic,10,False
C016065,metro_north,standard,24,False
C016066,urban_west,premium,73,False
C016067,metro_north,basic,30,True
C016068,metro_south,basic,14,False
C016069,metro_north,standard,34,False
C016070,metro_north,basic,5,False
C016071,metro_south,standard,51,False
C016072,urban_west,basic,18,False
C016073,rural_south,standard,35,False
C016074,rural_north,standard,20,False
C016075,rural_north,basic,7,False
C016076,metro_north,basic,22,True
C016077,metro_south,basic,35,False
C016078,metro_north,basic,13,True
C016079,suburb_east,standard,20,False
C016080,metro_north,basic,20,True
C016081,urban_west,standard,46,True
C016082,metro_south,standard,23,True
C016083,metro_south,basic,15,False
C016084,rural_south,basic,25,False
C016085,suburb_east,basic,26,True
C016086,suburb_east,standard,27,False
C016087,urban_west,basic,27,True
C016088,rural_north,basic,22,False
C016089,urban_west,basic,18,False
C016090,rural_south,premium,58,False
C016091,metro_south,standard,37,False
C016092,urban_west,premium,35,False
C016093,urban_west,basic,31,False
C016094,urban_east,basic,21,False
C016095,rural_north,basic,30,True
C016096,rural_south,premium,48,False
C016097,urban_east,basic,20,True
C016098,urban_east,standard,33,False
C016099,urban_east,basic,22,False
C016100,rural_north,standard,45,False
C016101,urban_west,basic,22,False
C016102,metro_north,standard,29,False
C016103,urban_west,premium,60,False
C016104,metro_north,basic,21,False
C016105,suburb_east,standard,59,False
C016106,metro_south,standard,32,True
C016107,urban_east,standard,42,False
C016108,suburb_east,basic,25,False
C016109,metro_north,basic,1,True
C016110,metro_north,standard,22,False
C016111,urban_east,basic,14,False
C016112,metro_south,premium,30,False
C016113,metro_south,standard,26,False
C016114,rural_south,standard,16,True
C016115,suburb_east,basic,8,False
C016116,rural_north,standard,32,True
C016117,rural_south,standard,49,False
C016118,metro_south,standard,16,False
C016119,metro_south,basic,7,False
C016120,metro_south,premium,41,False
C016121,suburb_east,basic,16,True
C016122,urban_west,basic,4,False
C016123,metro_south,premium,39,False
C016124,metro_south,standard,22,False
C016125,urban_east,basic,20,False
C016126,urban_east,premium,53,True
C016127,rural_north,basic,16,False
C016128,urban_east,basic,14,True
C016129,rural_north,standard,22,True
C016130,urban_east,basic,18,True
C016131,suburb_east,premium,36,False
C016132,rural_south,standard,45,True
C016133,rural_north,basic,4,True
C016134,metro_north,premium,40,False
C016135,metro_south,basic,25,False
C016136,urban_east,standard,26,False
C016137,urban_east,premium,56,False
C016138,urban_west,premium,68,False
C016139,rural_south,basic,25,False
C016140,metro_north,basic,7,False
C016141,urban_east,basic,7,False
C016142,metro_north,standard,28,False
C016143,rural_north,standard,34,False
C016144,rural_south,basic,28,True
C016145,urban_east,basic,10,True
C016146,metro_north,standard,25,True
C016147,suburb_east,basic,15,True
C016148,urban_west,basic,15,False
C016149,metro_south,premium,65,False
C016150,rural_north,basic,17,False
C016151,rural_south,standard,31,False
C016152,urban_west,basic,26,False
C016153,urban_west,basic,32,True
C016154,metro_south,standard,29,True
C016155,urban_west,standard,42,True
C016156,urban_east,standard,48,False
C016157,metro_south,basic,17,False
C016158,metro_north,standard,24,False
C016159,metro_south,standard,51,True
C016160,metro_north,basic,28,False
C016161,urban_west,premium,48,False
C016162,urban_west,premium,55,False
C016163,urban_west,premium,35,False
C016164,urban_east,standard,41,False
C016165,urban_east,basic,1,False
C016166,suburb_east,standard,40,False
C016167,urban_east,standard,22,True
C016168,rural_south,basic,3,False
C016169,urban_east,standard,9,True
C016170,urban_west,basic,13,False
C016171,metro_north,basic,24,False
C016172,urban_west,basic,5,False
C016173,rural_north,premium,33,False
C016174,rural_south,standard,25,False
C016175,rural_south,basic,25,False
C016176,metro_south,standard,39,False
C016177,urban_west,basic,19,False
C016178,urban_east,standard,39,False
C016179,urban_west,premium,56,False
C016180,metro_north,standard,25,False
C016181,rural_north,standard,39,False
C016182,rural_north,standard,17,False
C016183,urban_east,standard,34,True
C016184,metro_south,standard,18,False
C016185,metro_north,standard,31,False
C016186,urban_west,standard,42,False
C016187,metro_south,premium,50,False
C016188,rural_north,standard,29,False
C016189,urban_west,standard,32,False
C016190,urban_west,standard,36,False
C016191,urban_west,basic,37,False
C016192,metro_north,basic,23,False
C016193,rural_south,standard,24,False
C016194,urban_west,standard,27,True
C016195,rural_south,standard,20,False
C016196,urban_east,basic,6,False
C016197,suburb_east,basic,1,True
C016198,metro_north,premium,42,False
C016199,urban_west,basic,5,True
C016200,suburb_east,basic,18,True
C016201,suburb_east,basic,13,True
C016202,suburb_east,standard,19,False
C016203,metro_south,standard,8,False
C016204,rural_south,premium,43,False
C016205,rural_south,basic,2,False
C016206,metro_north,premium,56,False
C016207,rural_south,basic,20,True
C016208,metro_south,basic,15,False
C016209,urban_west,standard,44,False
C016210,metro_south,basic,18,False
C016211,rural_south,basic,21,True
C016212,metro_north,basic,24,False
C016213,urban_east,basic,13,True
C016214,urban_east,premium,41,False
C016215,metro_south,basic,18,False
C016216,urban_west,premium,31,True
C016217,metro_north,premium,69,False
C016218,suburb_east,basic,19,False
C016219,rural_south,standard,27,False
C016220,suburb_east,standard,50,True
C016221,rural_north,standard,18,True
C016222,metro_south,premium,66,False
C016223,metro_south,standard,38,False
C016224,urban_east,basic,28,False
C016225,metro_north,standard,28,True
C016226,rural_south,premium,48,True
C016227,metro_north,standard,26,False
C016228,rural_north,premium,59,False
C016229,metro_north,standard,33,False
C016230,suburb_east,basic,12,False
C016231,metro_north,premium,41,False
C016232,metro_north,premium,47,False
C016233,suburb_east,basic,15,False
C016234,metro_south,basic,30,True
C016235,suburb_east,standard,38,False
C016236,urban_west,standard,38,False
C016237,metro_north,basic,20,False
C016238,rural_south,basic,10,True
C016239,urban_east,standard,36,True
C016240,suburb_east,basic,1,True
C016241,urban_east,basic,19,True
C016242,urban_west,standard,21,False
C016243,metro_south,premium,37,False
C016244,metro_south,standard,25,False
C016245,urban_west,standard,29,False
C016246,urban_east,standard,29,False
C016247,urban_east,standard,37,False
C016248,urban_west,basic,16,True
C016249,urban_west,basic,17,False
C016250,metro_north,basic,5,False
C016251,metro_south,premium,32,False
C016252,urban_east,standard,32,False
C016253,metro_north,standard,36,False
C016254,metro_south,premium,44,False
C016255,metro_north,premium,59,False
C016256,rural_south,premium,31,False
C016257,suburb_east,basic,21,True
C016258,metro_north,standard,21,False
C016259,metro_north,standard,20,False
C016260,suburb_east,standard,22,True
C016261,urban_east,basic,17,False
C016262,suburb_east,standard,34,True
C016263,rural_south,basic,21,True
C016264,urban_west,standard,27,False
C016265,metro_north,standard,36,True
C016266,suburb_east,basic,33,False
C016267,rural_south,basic,16,False
C016268,urban_west,standard,30,False
C016269,urban_west,standard,23,False
C016270,metro_south,standard,26,False
C016271,urban_east,standard,42,False
C016272,suburb_east,premium,63,True
C016273,rural_south,basic,16,True
C016274,urban_west,standard,34,False
C016275,suburb_east,standard,39,False
C016276,metro_north,premium,42,False
C016277,metro_south,basic,6,True
C016278,urban_east,basic,24,True
C016279,metro_north,basic,26,True
C016280,urban_west,premium,56,False
C016281,metro_south,standard,26,False
C016282,suburb_east,basic,31,True
C016283,suburb_east,basic,20,True
C016284,urban_east,basic,7,True
C016285,metro_north,standard,14,False
C016286,urban_west,standard,27,True
C016287,rural_south,standard,32,False
C016288,urban_west,basic,15,False
C016289,metro_north,basic,35,True
C016290,metro_north,standard,34,False
C016291,metro_south,basic,9,False
C016292,metro_north,premium,20,False
C016293,suburb_east,basic,20,False
C016294,rural_north,basic,26,False
C016295,metro_south,standard,48,False
C016296,metro_south,premium,45,False
C016297,metro_south,basic,33,False
C016298,rural_north,standard,16,False
C016299,urban_east,standard,26,False
C016300,urban_west,basic,8,False
C016301,urban_east,basic,25,True
C016302,urban_west,premium,32,False
C016303,urban_east,basic,21,False
C016304,metro_south,standard,17,False
C016305,urban_west,premium,69,False
C016306,urban_west,basic,14,True
C016307,metro_south,basic,21,True
C016308,metro_north,basic,1,True
C016309,metro_south,basic,4,False
C016310,urban_east,basic,11,False
C016311,urban_west,standard,38,False
C016312,rural_north,standard,36,False
C016313,metro_north,standard,40,False
C016314,metro_south,premium,29,True
C016315,metro_north,basic,22,True
C016316,urban_east,basic,12,True
C016317,urban_east,basic,10,True
C016318,suburb_east,basic,13,False
C016319,metro_south,basic,16,False
C016320,urban_west,standard,36,True
C016321,rural_north,standard,41,False
C016322,rural_north,premium,54,True
C016323,rural_south,basic,23,True
C016324,suburb_east,standard,48,True
C016325,rural_north,standard,36,False
C016326,metro_south,basic,16,True
C016327,metro_north,basic,23,False
C016328,metro_north,premium,68,False
C016329,suburb_east,standard,21,False
C016330,rural_south,premium,42,False
C016331,metro_north,standard,44,True
C016332,urban_west,basic,15,False
C016333,suburb_east,basic,24,True
C016334,rural_south,premium,63,False
C016335,urban_west,basic,6,False
C016336,rural_south,basic,14,False
C016337,metro_south,standard,42,False
C016338,metro_south,basic,16,True
C016339,urban_west,basic,1,False
C016340,urban_east,standard,24,False
C016341,metro_north,basic,25,False
C016342,suburb_east,basic,29,False
C016343,suburb_east,basic,18,True
C016344,suburb_east,standard,34,True
C016345,metro_south,basic,14,False
C016346,urban_east,basic,26,True
C016347,metro_south,standard,44,False
C016348,metro_north,basic,24,False
C016349,urban_west,basic,16,False
C016350,metro_north,standard,34,False
C016351,metro_north,basic,26,False
C016352,suburb_east,basic,18,False
C016353,metro_north,standard,38,False
C016354,rural_south,standard,33,False
C016355,urban_east,standard,44,False
C016356,rural_south,standard,37,True
C016357,metro_north,standard,25,False
C016358,urban_west,standard,44,False
C016359,metro_south,basic,22,False
C016360,rural_north,basic,16,True
C016361,metro_south,standard,16,False
C016362,metro_south,basic,20,False
C016363,rural_north,standard,48,True
C016364,metro_south,basic,1,False
C016365,metro_north,basic,1,False
C016366,urban_east,premium,57,True
C016367,urban_west,basic,20,True
C016368,metro_south,standard,36,False
C016369,urban_east,basic,13,False
C016370,metro_north,basic,1,False
C016371,urban_west,basic,10,False
C016372,suburb_east,basic,32,True
C016373,urban_east,premium,42,False
C016374,urban_east,premium,42,False
C016375,metro_north,standard,3,False
C016376,metro_south,premium,26,False
C016377,metro_north,standard,41,False
C016378,urban_east,basic,15,True
C016379,urban_east,basic,26,True
C016380,rural_south,standard,22,False
C016381,metro_north,basic,4,True
C016382,urban_west,basic,15,True
C016383,urban_east,standard,24,False
C016384,urban_east,basic,10,True
C016385,rural_north,basic,10,False
C016386,metro_south,basic,16,True
C016387,metro_north,standard,25,False
C016388,urban_west,basic,9,False
C016389,metro_south,standard,48,False
C016390,metro_north,basic,22,False
C016391,metro_south,standard,31,False
C016392,metro_south,basic,17,False
C016393,urban_west,premium,55,False
C016394,metro_north,standard,35,False
C016395,urban_east,standard,19,False
C016396,urban_east,standard,14,False
C016397,urban_east,standard,7,False
C016398,rural_south,basic,34,False
C016399,metro_north,standard,25,False
C016400,rural_south,standard,35,True
C016401,urban_west,standard,32,True
C016402,suburb_east,basic,26,False
C016403,urban_east,basic,17,True
C016404,urban_east,basic,6,False
C016405,rural_north,basic,8,False
C016406,rural_north,premium,43,False
C016407,metro_south,basic,3,False
C016408,metro_north,basic,10,False
C016409,urban_east,standard,18,True
C016410,rural_north,standard,26,False
C016411,metro_south,standard,25,False
C016412,urban_west,basic,19,False
C016413,suburb_east,basic,25,False
C016414,suburb_east,basic,15,True
C016415,urban_west,basic,4,True
C016416,urban_east,basic,1,True
C016417,rural_south,basic,19,False
C016418,urban_west,premium,40,False
C016419,suburb_east,basic,16,False
C016420,metro_south,basic,20,False
C016421,urban_west,premium,65,False
C016422,metro_south,standard,12,False
C016423,metro_south,basic,8,False
C016424,suburb_east,basic,17,False
C016425,urban_east,premium,34,False
C016426,urban_west,basic,4,False
C016427,metro_south,standard,43,False
C016428,urban_west,premium,35,False
C016429,urban_east,basic,6,False
C016430,urban_west,standard,18,True
C016431,metro_south,premium,61,True
C016432,suburb_east,standard,23,True
C016433,suburb_east,basic,5,False
C016434,metro_south,premium,37,False
C016435,metro_south,standard,29,False
C016436,urban_west,standard,38,False
C016437,urban_west,standard,38,True
C016438,suburb_east,basic,11,False
C016439,urban_west,basic,13,False
C016440,urban_east,basic,36,True
C016441,urban_east,basic,26,True
C016442,metro_south,basic,15,True
C016443,metro_north,basic,1,False
C016444,urban_west,basic,13,False
C016445,metro_north,premium,32,False
C016446,rural_south,standard,21,False
C016447,suburb_east,standard,20,True
C016448,rural_north,standard,27,False
C016449,rural_north,basic,18,False
C016450,urban_east,standard,22,False
C016451,rural_north,standard,17,False
C016452,metro_north,standard,28,False
C016453,metro_north,basic,13,False
C016454,suburb_east,standard,11,False
C016455,metro_north,standard,36,False
C016456,rural_south,standard,22,False
C016457,urban_west,basic,15,False
C016458,suburb_east,standard,27,True
C016459,metro_south,standard,29,False
C016460,urban_west,standard,31,False
C016461,metro_north,standard,16,True
C016462,suburb_east,basic,20,True
C016463,metro_north,basic,14,True
C016464,urban_west,basic,27,True
C016465,metro_south,basic,25,False
C016466,metro_north,basic,29,False
C016467,urban_east,basic,9,False
C016468,metro_north,basic,29,True
C016469,suburb_east,standard,30,True
C016470,metro_south,standard,36,False
C016471,metro_south,basic,24,True
C016472,urban_west,basic,22,False
C016473,metro_south,standard,19,False
C016474,metro_south,standard,39,False
C016475,suburb_east,basic,21,True
C016476,metro_north,standard,15,False
C016477,metro_north,basic,13,False
C016478,metro_south,standard,17,False
C016479,urban_east,premium,30,False
C016480,urban_west,basic,25,False
C016481,metro_south,premium,30,False
C016482,suburb_east,basic,6,True
C016483,metro_north,standard,49,True
C016484,urban_east,standard,25,False
C016485,urban_east,standard,36,True
C016486,urban_west,basic,28,False
C016487,rural_south,standard,37,False
C016488,urban_east,standard,31,False
C016489,rural_south,standard,29,False
C016490,metro_south,basic,22,False
C016491,metro_north,basic,15,False
C016492,metro_north,standard,36,True
C016493,urban_east,premium,44,False
C016494,metro_south,basic,16,False
C016495,metro_north,standard,48,True
C016496,urban_east,basic,13,True
C016497,metro_south,basic,18,False
C016498,metro_north,basic,21,False
C016499,metro_south,standard,34,True
C016500,rural_north,premium,51,False
C016501,metro_south,standard,17,False
C016502,suburb_east,basic,19,False
C016503,urban_west,standard,32,False
C016504,urban_east,basic,28,True
C016505,metro_south,basic,24,True
C016506,metro_south,basic,28,True
C016507,urban_west,basic,8,True
C016508,metro_south,standard,20,False
C016509,metro_south,standard,33,False
C016510,metro_north,premium,61,False
C016511,rural_north,basic,16,False
C016512,urban_east,basic,11,False
C016513,urban_west,basic,3,True
C016514,urban_east,basic,21,False
C016515,rural_north,premium,46,False
C016516,urban_west,basic,14,True
C016517,urban_east,premium,58,False
C016518,rural_south,basic,17,True
C016519,suburb_east,basic,18,False
C016520,metro_north,basic,26,False
C016521,metro_north,premium,74,False
C016522,suburb_east,basic,13,True
C016523,suburb_east,premium,37,False
C016524,urban_west,basic,9,False
C016525,urban_west,basic,22,True
C016526,urban_west,standard,19,False
C016527,urban_east,basic,14,True
C016528,urban_west,basic,15,False
C016529,metro_north,standard,45,True
C016530,rural_south,basic,28,True
C016531,suburb_east,standard,14,False
C016532,urban_west,basic,32,False
C016533,metro_south,basic,7,False
C016534,metro_north,basic,19,True
C016535,urban_east,standard,21,True
C016536,urban_west,standard,26,True
C016537,urban_west,standard,20,False
C016538,urban_east,standard,46,True
C016539,urban_west,basic,16,False
C016540,suburb_east,basic,20,False
C016541,metro_north,basic,8,False
C016542,urban_east,standard,15,False
C016543,suburb_east,standard,25,False
C016544,urban_west,basic,22,False
C016545,urban_west,basic,16,False
C016546,urban_east,standard,39,False
C016547,rural_south,premium,49,False
C016548,metro_north,standard,30,False
C016549,urban_east,basic,22,True
C016550,metro_north,standard,31,False
C016551,metro_north,standard,39,False
C016552,urban_east,basic,22,False
C016553,metro_north,standard,39,False
C016554,rural_south,basic,24,False
C016555,rural_south,basic,30,False
C016556,metro_south,premium,57,False
C016557,urban_west,premium,68,False
C016558,urban_east,basic,13,True
C016559,suburb_east,basic,25,True
C016560,urban_west,standard,16,False
C016561,metro_north,basic,26,True
C016562,suburb_east,basic,18,False
C016563,suburb_east,basic,26,False
C016564,urban_east,standard,46,False
C016565,rural_north,basic,25,False
C016566,rural_north,standard,25,False
C016567,urban_east,basic,8,True
C016568,urban_west,premium,54,False
C016569,rural_south,premium,44,False
C016570,metro_south,standard,36,False
C016571,metro_south,standard,24,False
C016572,metro_north,basic,9,True
C016573,rural_north,standard,27,False
C016574,suburb_east,premium,54,False
C016575,metro_north,basic,19,True
C016576,rural_south,standard,21,False
C016577,suburb_east,basic,34,False
C016578,rural_north,basic,16,True
C016579,metro_north,basic,1,False
C016580,urban_east,premium,59,False
C016581,urban_west,basic,17,False
C016582,urban_west,standard,28,False
C016583,urban_west,premium,45,False
C016584,suburb_east,standard,28,False
C016585,metro_south,premium,68,False
C016586,rural_north,basic,22,False
C016587,metro_north,premium,51,False
C016588,metro_south,basic,15,False
C016589,metro_north,premium,68,False
C016590,metro_south,basic,25,False
C016591,metro_south,basic,26,False
C016592,suburb_east,basic,20,True
C016593,urban_west,basic,26,False
C016594,urban_east,basic,21,False
C016595,urban_west,premium,43,False
C016596,metro_north,basic,21,True
C016597,metro_north,standard,50,False
C016598,urban_west,basic,19,False
C016599,urban_west,standard,42,True
C016600,suburb_east,standard,41,False
C016601,urban_east,premium,54,False
C016602,suburb_east,basic,32,True
C016603,urban_west,basic,1,True
C016604,rural_south,basic,1,True
C016605,metro_south,standard,47,False
C016606,urban_west,standard,23,True
C016607,urban_west,standard,31,False
C016608,rural_south,basic,33,False
C016609,metro_south,standard,31,False
C016610,urban_east,premium,68,False
C016611,metro_south,basic,14,False
C016612,urban_east,basic,23,False
C016613,metro_south,standard,30,False
C016614,metro_north,basic,31,True
C016615,urban_west,standard,27,True
C016616,metro_south,standard,20,False
C016617,metro_north,premium,42,False
C016618,metro_south,premium,42,False
C016619,metro_north,standard,23,False
C016620,rural_south,basic,11,True
C016621,urban_west,basic,28,False
C016622,suburb_east,premium,64,False
C016623,urban_east,standard,33,False
C016624,rural_north,standard,23,False
C016625,urban_east,basic,12,True
C016626,urban_west,basic,1,True
C016627,urban_east,basic,21,True
C016628,suburb_east,basic,11,False
C016629,urban_west,standard,44,False
C016630,metro_south,standard,16,False
C016631,metro_north,basic,12,False
C016632,urban_west,standard,29,False
C016633,urban_east,premium,53,False
C016634,metro_north,standard,48,False
C016635,urban_east,standard,16,False
C016636,urban_east,basic,15,False
C016637,suburb_east,premium,30,False
C016638,metro_north,basic,25,True
C016639,metro_south,premium,40,False
C016640,suburb_east,standard,28,False
C016641,urban_west,standard,28,False
C016642,metro_south,premium,49,False
C016643,rural_north,standard,28,True
C016644,urban_east,basic,9,False
C016645,urban_east,basic,18,False
C016646,rural_south,basic,10,False
C016647,rural_south,basic,25,False
C016648,metro_south,basic,18,True
C016649,metro_north,standard,19,False
C016650,metro_south,basic,39,False
C016651,metro_north,standard,46,True
C016652,metro_north,premium,77,False
C016653,urban_east,standard,26,False
C016654,rural_south,premium,37,False
C016655,rural_north,basic,25,False
C016656,urban_east,standard,41,True
C016657,urban_west,basic,19,False
C016658,metro_north,standard,8,False
C016659,metro_south,standard,20,False
C016660,metro_north,basic,21,False
C016661,suburb_east,basic,12,True
C016662,metro_north,standard,16,False
C016663,rural_north,standard,27,False
C016664,urban_west,standard,3,False
C016665,metro_south,basic,12,False
C016666,metro_north,basic,14,True
C016667,urban_west,basic,20,False
C016668,rural_north,premium,54,False
C016669,suburb_east,premium,52,False
C016670,metro_south,basic,26,True
C016671,urban_west,basic,16,False
C016672,metro_south,standard,15,False
C016673,rural_south,basic,18,False
C016674,suburb_east,premium,37,False
C016675,urban_west,standard,16,False
C016676,urban_east,basic,23,False
C016677,urban_west,basic,5,False
C016678,metro_south,standard,36,True
C016679,metro_north,basic,6,True
C016680,urban_east,standard,27,False
C016681,rural_south,basic,12,False
C016682,urban_west,basic,28,True
C016683,metro_north,standard,35,False
C016684,rural_north,standard,21,True
C016685,metro_south,basic,16,True
C016686,metro_south,basic,29,False
C016687,metro_south,standard,44,False
C016688,urban_west,standard,16,True
C016689,urban_west,basic,29,False
C016690,urban_east,standard,42,True
C016691,suburb_east,basic,19,True
C016692,metro_south,basic,17,False
C016693,suburb_east,standard,24,True
C016694,metro_north,standard,17,False
C016695,suburb_east,basic,21,False
C016696,urban_west,basic,16,False
C016697,urban_west,basic,21,False
C016698,urban_east,standard,34,False
C016699,urban_west,basic,40,False
C016700,metro_north,basic,28,True
C016701,rural_north,basic,22,False
C016702,metro_north,basic,1,False
C016703,metro_north,standard,33,False
C016704,urban_west,basic,32,True
C016705,suburb_east,standard,25,True
C016706,metro_north,basic,37,True
C016707,rural_south,standard,35,True
C016708,rural_south,basic,20,True
